id,saleprice
2136,134792.462561239
996,194762.5606084162
227,136300.789648488
135,184992.95317987062
1167,162559.97061131467
294,217177.7364607039
1776,204219.1365269058
540,173800.10852845752
1717,228847.41880379812
2303,118261.81457663277
116,186718.0640811266
127,137637.07803337276
1371,132692.24331261872
1014,177296.6589506921
1507,78422.89891114981
702,145939.95894870607
750,145753.09339687566
261,140988.70474408707
1559,64856.40291170163
577,212343.94602793184
2812,193277.71981625358
2080,163490.49685918912
1368,101058.38879469047
2376,124706.72580261907
659,97260.54812413479
1235,131357.58824936833
332,81925.9467763027
1917,143725.0619759278
2094,237070.89781882826
1460,267239.69368539535
1471,217321.04418585743
1509,119347.55143927012
1922,128751.8425357021
433,494265.6327101971
460,292761.8892659191
1116,248283.2427953351
1137,170161.42569682497
53,169419.00209477483
2354,274439.55445397366
1475,191224.86933362583
1761,542078.164551004
842,133031.0566216121
2739,197968.92289659212
2509,157248.75559146938
1007,201493.4346370026
2610,182794.8498408776
1952,77553.32879229424
2719,182802.1082923387
2921,98781.70892243666
1966,135953.13994027866
292,120179.54143095762
1204,201172.9332296924
1829,241354.43610177416
2419,197662.50113526182
391,147049.7169955117
798,109874.69593105698
481,197923.06987721013
193,206499.64003408529
555,109286.65195120874
899,69913.52172596977
2357,182731.68012349543
328,131039.0963871355
1356,94007.6613077809
1154,103835.76586343728
1730,185425.32468829385
2249,143037.0415365204
1119,300097.8396618223
2856,146434.97692037644
1394,136067.85903318613
2587,103175.32140329792
61,301601.5165566061
2661,188493.1756795956
2711,124556.4622281382
1147,183315.0781245133
757,134787.70438283106
2623,76897.11510901235
2378,135391.55826332606
1413,138715.08805475946
1722,236893.02173974813
1112,209805.25594976122
1623,192925.9133757571
1201,193983.47899508028
1513,127243.94979926456
957,437085.6110401243
1171,304768.378874688
1145,197486.42858516963
2726,234906.74795630435
703,141436.5564243069
760,112345.5101670892
1964,136454.24203316364
2512,186997.7202287037
159,149050.4655685634
1281,172611.30616525086
468,181907.85764538764
290,108659.32555471221
665,80438.17700465585
1463,259744.12408898066
1792,209310.32520199945
923,152217.009225421
500,257884.48199771604
1408,177901.7755097505
331,74284.25049234211
170,157556.28057299892
2192,102408.13208041247
2571,340597.13425143785
2314,177440.76530157245
2647,75114.046457401
422,411761.7643467397
2457,366979.6352576738
1838,205230.14030222528
2805,270951.13484220975
1645,154484.14802028576
1711,301133.053331003
2825,241630.86965819914
322,329213.6388609634
2103,279689.16736717656
342,116535.27608005276
600,117566.55455106523
488,174543.07374215993
1725,341384.2428742277
2246,317688.4578277872
2847,157243.28433812628
806,252325.93592187998
530,223602.86554602731
963,193711.23398574282
2678,109892.7740175754
171,86667.34909394033
2401,436306.5112042809
805,225013.61418216827
2259,236400.26539172995
1748,179582.2592229629
1361,141642.8019359296
1677,126503.65210985733
1406,157574.1175338432
2322,249531.16349677157
688,152137.73817214425
143,142049.17650678882
804,212172.6377276391
1214,164396.61681065118
2828,165707.74748391227
1999,214388.63549545847
2467,199749.68016306602
2665,161833.8419900014
1538,329126.8038737546
398,115819.23150618133
2822,146417.6349917487
2157,149993.41266504434
1856,194624.62912154553
1269,82307.16093933594
2570,118900.59075677484
2320,235418.49388864433
1517,113882.50922893107
2304,112209.84332773698
1312,85021.82441304134
2012,123817.28954508957
506,241181.82945172628
2865,194798.85385910922
2367,111734.37061267719
554,72813.6998238756
238,133405.27910183615
1954,96749.70681523602
2488,124933.3055530203
2291,92822.90094677122
1969,71373.97750213258
2725,171760.21706469043
1482,155717.23020095655
2763,204778.8309667468
503,248899.85326840373
1584,264445.9091023811
1531,149333.76013795182
2210,164893.05548505628
459,361407.93770180043
556,122803.35793090268
1347,147256.1105411257
1290,67340.4918744076
1388,95661.07048144734
1571,349165.3501523049
2754,212308.8094949203
765,148477.00749002406
2494,122467.48178385786
2870,208509.5386993258
7,219231.88253150316
1114,235537.21040323604
2418,297123.2214340548
291,147232.6075727717
18,375951.46155828476
39,397639.3720084651
1001,246457.50487503177
2442,232899.3186256399
616,127684.93703121992
2680,43595.10151122777
1414,115928.8567034349
289,148536.45698814178
40,266098.4071483363
860,133060.49477279934
409,131603.06118943865
673,158089.81927138512
2427,189977.6424104811
2036,213430.79473029444
2564,142533.5986542795
642,180580.55524070302
1008,183830.4155221448
1908,161220.68557963058
2519,215219.52015348457
1369,75462.71331334558
2855,164858.6903927931
712,79757.97324743666
1943,117368.85835474386
1958,132150.17608407146
107,187405.53062110007
2295,231807.17294032857
704,92100.52540495816
676,122384.23463067481
259,179140.5130472947
93,286191.66764441464
106,246600.76662165776
2315,177510.05757601722
1050,100595.37565933692
1095,214838.66722418522
2709,161273.37779577493
758,163901.80974391758
1496,155995.3834633809
2370,122271.03006114558
2458,311203.2230951132
2733,146955.7932021669
161,259501.6358483723
726,154256.89626058578
845,204917.4796192527
947,257958.9841646469
2232,94792.51092867705
2563,131951.5544159943
2299,173602.35032417078
211,69016.12566310144
605,157559.6010380208
1478,204997.36356341516
2247,298673.1481854328
2274,234533.15090487184
2869,208039.50821899396
967,207869.4699426108
2656,132504.44901661965
667,209202.70068941056
1042,123472.07711016458
2023,148777.0824674539
2447,391858.34204332356
2055,119280.29291929604
2275,285788.34644116
2204,165915.2707703452
1563,288290.360224793
483,224175.7516306307
796,134530.00551455154
1526,143342.02111343452
2042,166004.05296191256
442,350226.95023414673
1693,326276.27501390676
1468,218449.6451476574
1430,178281.0388533754
2605,176960.50096781366
1529,200572.45778407442
335,145811.77779301492
1287,119798.63127493288
31,107779.38601343427
1785,295358.09849691484
82,148334.0186568743
2620,152438.38497178434
252,176688.27850796736
721,60398.03518418576
2165,185399.46017116858
2316,182344.2184969615
775,131245.91348938504
1558,118350.5343015639
17,222176.13000517874
1022,244230.51209576224
925,114489.63738751663
438,274476.2975191259
1270,145785.194838417
1272,110118.30023996194
215,147406.21894605423
266,221865.49480137322
2402,289731.60192501266
1250,121002.57712216965
1984,132309.25267578813
1279,136129.10724292436
377,260340.4487203979
1252,124591.22689788304
2156,276035.31327051576
499,323629.6748875751
1374,122315.67010120017
2898,250432.40285146039
401,114683.07229798063
2721,164480.40692628158
2078,240314.60097669333
2589,107760.57654730068
1946,247752.4762100402
1334,112179.31006526042
2781,220274.59657086022
431,427790.74484014156
576,222081.22770074703
1474,206801.04048365174
2254,145155.4891938769
2155,321152.6749187397
885,97559.46723853594
643,126923.35336066803
1944,117283.52201108144
480,200051.2756751759
2845,108696.74795310752
2387,323416.9257593955
2407,224671.8516678732
2527,162622.46634096786
2514,148541.7395350502
629,162446.33168305948
80,212783.38945601342
1876,143254.20444852955
1546,109698.49333802838
2518,161507.00160108626
2347,162875.48839121635
783,223871.33298961737
1322,109737.11336210184
194,77204.66115748462
1770,275891.74417787004
2143,141440.74216524558
1229,229839.40106437134
511,285956.70152095566
46,245929.11424150818
1348,164894.23158759286
2465,198195.15611152863
387,236270.04197471956
873,223741.34755867178
1918,110348.02213582676
2764,255226.925769069
2184,106178.6286195966
934,147136.43198185414
1920,126748.46361954541
2631,147254.0130384013
1768,553880.9403199708
2040,116125.51821826585
1749,220384.36513303997
834,240482.4545914449
1457,227426.66598021874
79,117723.36347998545
2302,116993.97795386382
1817,140083.12943905542
2755,239396.35773518792
359,174371.58524826102
2059,103033.37824339063
2092,242968.59161794442
2516,229169.39123173954
150,95963.12640732214
1656,152154.84251729277
83,89264.42039166644
2411,188366.05195519121
795,61800.29048500757
2312,231784.63510141225
2917,99620.25414549005
1624,181555.74216698206
2215,289726.60275913205
1211,154560.04604191272
1485,160896.30473802233
1024,189539.4578984585
570,194069.60463080573
2874,138472.90020354133
700,156948.68150299508
2756,222458.79580727246
2022,176111.3955527722
583,238180.8905554561
2392,381058.91518699203
2424,190244.79904872263
212,117171.91147262872
736,112531.29924612041
1610,186869.8191501845
890,128250.37911977292
467,170145.36417065005
578,231695.26055237834
1747,197301.26004034333
1149,153574.12055934625
2758,266617.32068579795
857,116455.30424987961
2219,268213.3716172291
733,83907.22898328652
2909,118068.08015324877
1798,255456.45007871435
235,160070.26168874092
2366,138138.8401757952
1027,120650.52202595177
1195,123422.08591517099
1303,78659.60090814932
148,179499.67568973746
608,163661.3896382321
2515,201741.3995522136
821,270012.10173710005
2500,272695.37586658966
745,99645.2601754322
741,121391.55072394782
1611,165786.80623260335
2532,122597.4830837159
1081,230467.90399006306
1692,433016.5383576387
2520,209760.229384307
276,101224.41143811736
1992,133552.05059424383
663,79683.95135946172
418,126721.03219081435
1733,196981.73451847146
2359,149129.91746623095
253,176111.42142898837
1518,190814.5762895851
2035,142540.0197547316
2919,83624.66123264557
1540,216883.99670858533
2120,142744.9359247306
1674,169441.92702986897
256,132228.26469277235
2361,92144.51861233404
978,87622.9932536021
2280,131388.06898884778
2095,227423.2367312419
1709,327780.7926786109
2801,254010.87596181798
1246,101745.31741701766
2373,101232.75339294842
1055,303905.73228047893
2017,118151.71213150675
1099,280274.32161788084
1344,58337.72258717781
835,213899.60490837382
1117,226216.65435963878
2043,67659.20320622204
2085,114515.10678453029
410,146224.45575242263
2650,97571.2198998416
2867,155161.37857647048
1668,110301.42579496221
1161,162300.05148193255
2122,161252.63665095094
2539,142286.5633947514
1047,131820.9050492656
1445,124714.68718623515
541,128111.56908896359
569,224612.31433113402
1276,104150.01083743488
918,142134.88875161606
326,158369.87864980765
1936,116192.93488132159
895,95252.65257898218
257,143852.31484262922
1241,188753.12890980518
1545,106879.5512323917
1189,171213.45622606215
270,149276.35982641132
2066,222590.42610711136
693,109917.39979043914
1259,129135.73092682764
2916,153004.1442613744
2321,283877.51177358965
1977,96710.83110803629
1895,144811.57332992918
1240,157199.15155577188
85,163244.79202119558
1823,122320.33509114393
825,310022.633387167
110,220541.05612186206
697,110760.72344666332
2297,105009.60524778352
1231,123547.89465490858
1355,122910.85472293867
968,356762.4847532034
584,224566.47028475645
1315,115500.67436941082
1606,126844.49236570732
206,101798.1150413517
1685,380727.4153680897
2016,130248.5087046896
869,203266.25003081554
2135,122651.0584496029
2346,191680.47060915467
2430,252270.95901587087
2198,71733.00105917112
2652,121677.22030283982
27,119371.39386283119
241,158707.51104326086
906,133784.20641086804
1506,109527.70282641842
2098,370631.27070596896
1435,236839.973054368
2213,112486.85052540833
1274,126897.63354139379
743,64922.761517431456
1737,206997.1989791629
2797,289315.5490589236
2185,54937.123659573175
58,169000.51560457732
830,200738.65014484752
808,106626.21862969187
680,152564.60532840458
1153,111010.63431704014
1291,130431.35572823379
1818,147861.39472601502
2161,195073.43635809087
1883,109506.91438889879
350,340464.4181024648
2473,158134.43094970175
295,186164.12596847242
293,205393.52929223372
859,120472.08302450104
288,89845.52043683115
1578,140582.39184312642
102,184425.43774988834
2831,169626.20277289284
1030,153473.77067837364
2551,137473.21960041265
1286,144943.96188172136
958,335673.3565049491
776,128450.00251550612
72,216212.37875382535
2263,266653.0686045789
1866,152863.30106640383
2876,55125.858855199214
2146,259540.4749689799
103,182046.0975713342
1500,142829.52345780385
492,184412.7893300251
167,126116.34060440026
2597,111591.3258842603
2685,101856.66312206587
1035,134122.92909235455
1220,69360.72985921045
2602,145742.5936059989
2159,206874.9962317726
695,151322.74844545638
1109,256805.4302439499
640,191905.97537115298
1652,151407.76396378383
2090,203518.335247767
1188,178666.90079939985
2345,241872.7165800379
1059,415546.59902991937
2751,234163.70573601685
128,208975.16455722338
1523,167984.83892990323
2925,178671.4277390049
2145,298362.7876666123
1121,231991.5712432211
566,265637.98925890704
565,226614.7929577722
1331,134482.45445558417
2928,119115.04184216628
156,123547.74921045723
797,155705.2977711181
327,103762.97730934022
2859,150079.25339191288
1453,111868.45220347855
1762,336516.09364026017
1868,207620.95258132168
1760,174509.61033543356
1113,241396.72596984584
1812,193271.14646152794
117,146487.33757763944
1142,215039.06041044794
2342,378595.62679562444
927,117457.36293962851
2478,175948.081825353
655,90023.45457983934
2064,112422.11990017202
369,253966.56560187018
2239,110663.20982687542
2732,221951.37242930953
1653,166731.34714031508
959,226288.60660178872
2395,351876.2568110798
1412,110043.7338487923
271,263977.33878533903
1484,157981.87121605713
1497,165969.18093647153
552,142022.33789141398
2,114024.35175345119
1855,297906.66111255315
4,257787.45273608202
2292,153644.76266243658
134,141058.7472600663
646,98270.74750082492
42,320678.7420221241
532,216015.83070417948
713,120790.34132698445
2561,135551.0864929427
2360,126352.85985957502
1333,124738.757081472
1407,230628.90443890681
2892,304730.7719658413
574,234220.57262469828
1227,198704.5188783931
2591,205199.10007962483
1476,216396.1063250752
1125,264318.74779201334
1446,130620.3318549976
408,117419.42691990014
1101,290292.7602132771
2251,186878.4229504737
373,200049.39369420116
2554,113679.87598822585
2382,262776.56929014873
1985,83289.22548069713
519,255397.57649402606
1093,178040.46149445424
864,269465.2464136294
2889,149699.30447200773
2308,203497.97339819075
986,156011.09481243577
1302,137388.57678640174
585,159118.015246883
2708,144633.79732248737
147,143333.04927981456
1441,228027.35532100472
383,181530.72472281754
285,175167.70994767637
181,116019.59538355672
358,166112.6863152753
780,176088.3242959904
258,189992.26540878753
1865,218083.44645445037
692,118484.850408981
2902,342211.7619857084
508,251799.52267532214
2638,148557.3855194769
36,139515.6356019362
611,172560.165552492
2281,149478.28234148037
1678,133409.88024526738
1696,451011.2452957955
1557,74240.57515378395
2180,150691.00704750445
1726,249241.7089949643
951,143006.62806083367
267,220529.11145526802
2706,143093.59439666138
2221,231631.95006848837
1357,169603.66966743208
2901,323644.65433308907
347,176497.85190586734
2164,193139.5878696485
1586,310524.6591217035
360,148742.46398846013
1769,233532.32769232988
2617,159073.2878552371
1879,157267.35101678292
991,207428.95016792754
1535,113973.40841973061
1191,143808.35609958874
1579,219857.34580614557
1882,137531.5547645666
1510,132370.88096033793
2196,203785.07734168158
1845,176185.4850218087
2336,389197.61560451717
942,84178.25287393438
861,120097.43761281917
2555,111702.67585901899
1392,177559.23830609018
2099,277641.42606346495
1543,120964.84349084023
948,273256.8974832023
1239,176274.27000114182
22,190201.5100123417
2796,235598.2825872717
2747,186683.7886092221
92,278849.70272824855
210,174090.29843896974
1858,226242.86927782046
2228,185327.89555416894
447,233270.28322260053
827,245652.53477773588
1649,233037.28192633291
682,130522.44608816072
2698,101835.90202088085
494,159285.1328097635
214,110335.1578515191
2441,254269.74454313435
2679,99398.93544449899
1336,103119.96963639416
465,181264.65567048534
1524,126595.55593449816
2543,105699.98349806886
631,133480.52910853393
2452,302948.61387081794
228,169500.79273109089
126,193987.32900971328
1092,247381.67988741017
1122,202171.87071694818
932,216869.90921794472
1980,85109.09675190381
2171,118596.55865756373
551,144637.03374768115
2768,163119.7672871487
2056,99323.85460767415
1159,372454.2480878474
2645,123857.46401531361
1174,178788.71581911622
2266,223843.38178514552
2462,404669.45033209596
1219,144575.70512868397
2922,199895.4932292562
118,147458.86186910424
474,167798.2029988687
2576,157141.79939202324
872,302980.96722739306
1077,231052.009636766
1536,142484.5225020108
1150,119917.1697759679
2341,322983.2785587552
1931,144497.8904029167
2785,125211.94166209699
2538,129311.27084877451
597,217009.17026872525
464,204196.85485945083
233,240698.02175702545
2169,144455.38820914048
2123,164375.96751073672
1867,171753.73621681647
137,268620.41475892026
515,245621.0727392509
933,112992.66143842315
2784,164216.73634691126
972,171829.11601417352
599,150309.8070608554
2614,121209.011599964
2582,143992.64927870128
1409,156725.71889394216
175,123036.71950510489
352,218189.45369471106
976,103969.1417411281
2134,191711.95780214184
984,101424.8724910676
2396,361630.9710889058
1673,148063.4419343182
404,133998.5105338368
607,163050.97880653557
814,173997.62116825933
868,186400.4021208482
2271,170348.83069206105
1633,231926.80811137278
337,189120.93578197595
2765,202157.29226359367
1746,255780.10892003836
368,316457.6932188296
2806,204391.94046240242
1662,184645.05152693
1234,214952.1542380422
1373,127241.8378025837
1672,114997.26739578032
1939,116767.13226171344
