id,saleprice
290,109046.76113918061
665,81717.54784976895
1463,259635.85844530992
1792,209367.59246571155
923,151722.9826049919
500,259329.717754053
1408,177520.7367335941
331,74954.1246146975
170,158363.60473602498
2192,103057.27695267895
2571,339546.22125540767
2314,177810.81920789933
2647,75071.56482296457
422,411769.3448493545
2457,365702.5716006415
1838,204023.08410148846
2805,268627.9621542931
1645,154460.03454393428
1711,301000.0866973415
2825,242808.37278449314
322,330446.47947374586
2103,279277.8911544642
342,115767.44415519957
600,118055.64002597006
488,175084.97748348996
1725,338823.87036551617
2246,316145.2132846399
2847,156551.06399340197
806,251818.28391043434
530,224627.58434931966
963,193984.86974494942
2678,110165.83424003707
171,86562.03019202052
2401,432951.12695607997
805,225202.93465867062
2259,237363.4375761735
1748,180590.70523288278
1361,140795.24294119974
1677,126210.75089258772
1406,158636.0660581472
2322,247929.3524594343
688,151497.75256068519
143,141391.30410470665
804,212107.1878011647
1214,164096.34693692124
2828,163926.47072197663
1999,213712.44719562787
2467,197472.5628345007
2665,160749.90314752207
1538,328542.3596932506
398,116437.84994860504
2822,146129.13712735724
2157,150984.29843938004
1856,195623.3320003104
1269,81379.94295146677
2570,118026.91088718998
2320,236181.2946327791
1517,113126.37305313385
2304,112721.26060900377
1312,84874.36699650086
2012,123734.81116790001
506,241920.8329667117
2865,193898.42325643502
2367,111687.80743862652
554,72771.50685298341
238,133036.8804646335
1954,96541.08427450142
2488,123269.46645480173
2291,92743.24470891165
1969,70467.30441284121
2725,172023.11977457118
1482,156845.62142735234
2763,205644.04613463918
503,249389.00145290868
1584,265063.0975646775
1531,149068.28111891678
2210,164408.3748235833
459,358537.960439038
556,123236.82985539388
1347,146851.10824898284
1290,67293.30720533374
1388,95428.19066514581
1571,349651.7309361956
2754,211109.5777331001
765,148200.14581753704
2494,121936.91455799845
2870,208393.44026608142
7,219370.3930132708
1114,236222.9936495767
2418,295269.6690576818
291,144821.2141740475
18,375001.88447281206
39,394939.3112115789
1001,246891.81982894486
2442,233653.9099131959
616,128459.41438580002
2680,42799.63038900751
1414,115626.54540385213
289,148780.53856321317
40,263774.52696208545
860,133539.88880351043
409,131299.68487125658
673,158251.58485290955
2427,188195.03232774805
2036,213382.50958936926
2564,142147.30981366424
642,181430.50246039327
1008,184056.30675104118
1908,161714.52194193963
2519,214769.55432955045
1369,75615.35627973585
2855,163503.8507545387
712,79830.36755481658
1943,116823.7304643907
1958,132398.17273675566
107,188012.62757071762
2295,232498.2366967085
704,91404.1662601537
676,122070.46986378267
259,179286.01967226813
93,285742.04691232723
106,246563.93537137948
2315,178446.7122922506
1050,100489.94902163593
1095,215211.95659806818
2709,161773.43723834818
758,163576.91616107133
1496,155933.55025459986
2370,121935.03117498923
2458,309981.199571038
2733,147256.6768051993
161,259542.34010769025
726,154736.84980469517
845,205463.12290202954
947,258357.74131556033
2232,94140.93500788396
2563,130477.60534812897
2299,173686.27881523015
211,68503.94489856384
605,158137.84404613505
1478,205514.245134714
2247,299751.3527970719
2274,235697.1602956205
2869,208979.1794896222
967,207910.48756464818
2656,132989.67106142227
667,209561.78115930338
1042,123571.50471362474
2023,148515.46807059934
2447,391994.405973517
2055,119101.01375063529
2275,285174.76849759015
2204,165971.30919138875
1563,289363.29857181263
483,224414.34160113928
796,135231.8831724365
1526,142491.89542323875
2042,165333.43249221734
442,349936.55401940586
1693,323517.3664292353
1468,218127.97583604054
1430,178227.66878327678
2605,175940.66942707822
1529,199672.46630976928
335,145484.69507036405
1287,119924.24121205483
31,108056.77403186575
1785,295247.1137831736
82,148377.93275376773
2620,153089.76952940505
252,177675.88938978035
721,60777.55634412129
2165,184342.40041737424
2316,182547.52121776776
775,131897.55027396267
1558,120534.22301768551
17,221363.30605162602
1022,244674.83641045005
925,114731.35231946819
438,275442.380882764
1270,145263.48902049044
1272,109610.74967793016
215,146946.34971668353
266,222343.4324330839
2402,289696.277986025
1250,121314.76332791166
1984,133367.89692671498
1279,135699.69857801017
377,259899.3241912392
1252,123400.65507922489
2156,275688.28359865496
499,323937.9746825395
1374,122282.36745921466
2898,248976.43211782776
401,115446.74944879416
2721,164573.58783403714
2078,241420.4338197541
2589,107825.90367454245
1946,247894.1283797608
1334,111709.39880509632
2781,221961.7560118688
431,424138.5353578696
576,221999.80006592057
1474,206641.45804101432
2254,145252.5039456779
2155,322016.1998362319
885,97779.03214012805
643,126149.32701159471
1944,118268.30033040894
480,200918.32621809933
2845,109384.02571454608
2387,320853.8967923729
2407,222634.3597017211
2527,163145.48844431277
2514,149031.5663987032
629,162781.31887528958
80,212802.4928985753
1876,143320.8153861997
1546,109219.25950960458
2518,161822.72668229733
2347,163284.63401525767
783,224309.20208678726
1322,110661.69282572417
194,78183.81138722146
1770,276734.0520120679
2143,142884.0747480367
1229,230309.40664376452
511,287073.9444788825
46,243504.3671979212
1348,164419.87083776447
2465,195930.35773225914
387,236419.53079473317
873,223973.2792480251
1918,109704.07063268963
2764,254873.4738020983
2184,106365.53879791989
934,147723.20460799857
1920,126360.90617574537
2631,147042.39129030486
1768,553358.699315055
2040,116634.17830887577
1749,221223.44051625312
834,240515.18644887174
1457,227885.77579616784
79,117502.64740537739
2302,116718.31402858402
1817,140806.33196045939
2755,238077.18617185386
359,174863.8354922467
2059,103101.69729125731
2092,242805.2377881408
2516,229855.80585857073
150,95450.52063078464
1656,152005.6172537304
83,89812.67744434356
2411,187296.6204037541
795,61471.469770901356
2312,232757.20390676896
2917,100392.75172719677
1624,181429.56886480044
2215,287829.5588381422
1211,154441.89049787767
1485,162361.54287839434
1024,190693.748691944
570,196233.78806129168
2874,138630.53696622764
700,156180.51632186765
2756,220812.18343033502
2022,175164.6035882237
583,238221.01431113525
2392,378455.3940924173
2424,191240.48191985078
212,116250.82309347537
736,112467.76555604278
1610,186488.1911666802
890,129210.46382230488
467,171271.82738486436
578,230005.17890487553
1747,197590.06607326446
1149,154322.8484106125
2758,264229.9005327185
857,116345.513707754
2219,266887.01568410214
733,84058.1098715392
2909,118890.41141368833
1798,256263.68617823068
235,160416.72788316285
2366,138336.74197566224
1027,120573.06291752911
1195,124162.0862829539
1303,80455.18911156844
148,179952.21627518334
608,164795.74159337042
2515,202328.8884716675
821,272689.6441382033
2500,272141.333951024
745,99912.36504579602
741,121356.46702249887
1611,164869.52599122087
2532,122934.56767384594
1081,231243.33488005676
1692,429570.6006043811
2520,210240.89607472188
276,99730.25352083085
1992,133701.10945583854
663,80968.1637278615
418,125859.08131801907
1733,195217.7259151078
2359,148771.71003547055
253,177652.22835532745
1518,190781.36509712983
2035,143272.25485659935
2919,83668.86418532305
1540,216219.5992777386
2120,143940.9082920449
1674,170968.6790398276
256,131676.92159915893
2361,92389.95736610387
978,87867.57840265494
2280,132603.97488533802
2095,227690.23849977338
1709,327251.4494398359
2801,254154.62540102436
1246,102414.65532022533
2373,101001.88520630314
1055,301539.86361831473
2017,118113.8575566378
1099,281477.1539254127
1344,57353.59631460943
835,213865.5543973829
1117,225598.82510501097
2043,67617.23596993348
2085,114623.43608254861
410,146441.4604009553
2650,96997.34351192543
2867,154718.85958390468
1668,110361.01460074494
1161,163415.41878435787
2122,162050.80914154265
2539,142426.98285083877
1047,131771.2814526381
1445,125234.36710158634
541,129121.89598403481
569,224586.61779337717
1276,104711.14578578073
918,141966.0010956591
326,159856.0157868756
1936,116909.60190575683
895,95614.47152413701
257,144067.78863231427
1241,188468.09851885936
1545,106524.47250113585
1189,171502.1976997667
270,150074.9651455566
2066,222532.59264907643
693,110136.80516688907
1259,130720.24343965715
2916,153640.15609754584
2321,282670.44874585344
1977,96403.355722871
1895,144858.16265430642
1240,156992.0105026209
85,163752.15924836954
1823,122001.86912317039
825,311138.464926812
110,221257.84809628542
697,110937.82418617485
2297,104926.8419757748
1231,123278.40647179668
1355,122128.1282865069
968,357929.95061524666
584,224099.01226977535
1315,114885.64995714737
1606,128102.9978623814
206,102969.63612116856
1685,378422.9422200631
2016,130749.51678753158
869,203409.9942245381
2135,122656.64013097277
2346,192137.8078248933
2430,250429.67229574843
2198,72378.27637066893
2652,121841.91620631776
27,119867.5120119942
241,159642.07051266448
906,133781.57506363312
1506,110144.3546289201
2098,369084.8608918352
1435,237229.13295770934
2213,112175.49711432855
1274,126521.34886633772
743,65392.70080849236
1737,205121.5047951888
2797,289162.78431637335
2185,53939.872078900735
58,169430.79394524643
830,201866.74973183783
808,105038.08694035193
680,151597.10554459132
1153,111088.92083028676
1291,130256.58587652634
1818,147174.10227566812
2161,192822.93829450378
1883,110017.84843646732
350,339855.9439607599
2473,156292.1189790028
295,185855.47754495987
293,205184.21982195438
859,120475.154421698
288,90661.81119324995
1578,141820.10176866158
102,185825.7719284862
2831,170794.39493674197
1030,153706.03244078034
2551,136861.6577021369
1286,145642.53022835264
958,337558.8478502117
776,128738.26543262371
72,217243.59358119714
2263,265321.7482967307
1866,152517.82896062525
2876,55215.94306199855
2146,259903.30480536757
103,182002.79033918623
1500,143451.9805627791
492,185509.6002661228
167,126300.936721587
2597,112174.75190587319
2685,102401.88210169764
1035,133860.83307253852
1220,69500.10701157252
2602,145499.29221614153
2159,207708.61498422816
695,150113.56917883496
1109,256906.10823775327
640,192423.34741530413
1652,151854.77445496444
2090,203690.43051922452
1188,178592.61925533158
2345,241105.05739284024
1059,414622.50496011326
2751,232588.50535090503
128,208521.80993075133
1523,167599.42794901264
2925,179140.8429088827
2145,299027.5700478873
1121,229875.8712629193
566,265919.9042256734
565,226899.85516731336
1331,134120.29056831647
2928,119561.97799056432
156,123652.40531588814
797,155323.45423280838
327,103714.98307693792
2859,149980.92198231665
1453,111993.82117478969
1762,336716.1301512759
1868,207642.76374727246
1760,175136.78793424412
1113,242594.37111826564
1812,193325.10152129835
117,145536.4066941983
1142,215585.5162484147
2342,379114.89868002746
927,117671.36411068642
2478,176233.3677271005
655,90737.61534519476
2064,113030.28057357785
369,255280.58417786282
2239,110973.43208031412
2732,222071.462751061
1653,167279.2136241864
959,224385.90661556215
2395,349031.11216702475
1412,110384.86091559596
271,264657.50147413777
1484,159310.7939737078
1497,167191.3068313923
552,140441.2419189826
2,114264.54858723306
1855,297365.51410603535
4,257509.45385553862
2292,154272.7494135906
134,141581.2452391404
646,99333.47342869871
42,321219.62144894234
532,216240.61030070094
713,117912.18128052773
2561,135510.18558429694
2360,126684.27286581908
1333,124566.57906679582
1407,230448.6277182264
2892,304607.5994909513
574,234110.45695757616
1227,198687.1361541565
2591,204949.7171874024
1476,216461.08722650397
1125,265572.01406165597
1446,130769.55539731667
408,117392.06470341084
1101,290492.9370641238
2251,188819.08754700748
373,199951.86374724747
2554,114278.9470087493
2382,262894.4613168897
1985,83390.3931712735
519,253411.97226419277
1093,178795.2861088032
864,270090.7139949937
2889,149293.1652522863
2308,204362.19399490397
986,155884.58608898512
1302,137596.99844885836
585,158690.31710654468
2708,144127.97372304724
147,142784.39753931263
1441,228551.83758271375
383,181589.8500296906
285,176364.41254949756
181,115965.92804494573
358,167063.65931188132
780,175665.02009173765
258,189834.9563176012
1865,217052.56671979878
692,117640.2658472471
2902,340150.6745665305
508,253479.93970716448
2638,148926.08289330872
36,139242.07202484953
611,172458.36374593974
2281,149897.9696925361
1678,133949.85681094823
1696,448378.37332233693
1557,74391.8049841346
2180,151437.04146158585
1726,246459.04418541893
951,142722.5516490819
267,221061.16955535382
2706,143073.93456997973
2221,231715.990106298
1357,169079.03430055955
2901,322233.22381961986
347,176670.17898513208
2164,193470.97463886297
1586,311343.18190613214
360,149747.1116052433
1769,232721.71080627717
2617,157911.62407788204
1879,157369.78964209039
991,206755.82623447082
1535,113698.9818604458
1191,143968.62957767342
1579,218579.10002267602
1882,137152.50806677598
1510,133048.19194445203
2196,202996.78351671444
1845,177358.6452724509
2336,387800.78133700544
942,84222.07750692211
861,121027.2668784654
2555,111666.42806733717
1392,177777.98317910705
2099,277382.6839571237
1543,121418.4811305
948,273553.60067424225
1239,176259.44191135492
22,190325.88890073908
2796,236732.11658200406
2747,186711.32798248637
92,279160.31624506897
210,173994.15207867563
1858,226279.48890378018
2228,184558.11097269307
447,231057.0536242901
827,246896.14240210035
1649,233192.19153618184
682,129727.14600053358
2698,101289.90820090797
494,159552.43014223772
214,109681.29891856869
2441,251641.29430807114
2679,99687.04652633255
1336,103818.89736010581
465,182028.16102178436
1524,126243.0626285366
2543,106058.86662262633
631,133114.32613658695
2452,303365.1619948632
228,169760.52111386068
126,193009.8608093575
1092,244920.0972868331
1122,200703.58768998168
932,217750.18285080034
1980,85052.47168460654
2171,118992.7488330063
551,144446.6191722029
2768,162847.49018576904
2056,99831.48942818826
1159,372461.258942171
2645,123747.30189145498
1174,178943.81476123337
2266,223602.69662251417
2462,401544.40274232684
1219,144850.13448383735
2922,198965.78994013803
118,147450.6840419341
474,169021.58402065586
2576,156490.27130020273
872,303331.18772190914
1077,230653.06630289572
1536,143176.20161972285
1150,120677.3264703857
2341,320822.1413390131
1931,145229.2938265335
2785,125179.45672729317
2538,128955.95806928842
597,216108.66711595358
464,203639.75959979813
233,240907.3453912661
2169,144695.03508402384
2123,164770.33821802266
1867,172099.898750333
137,268364.47933886177
515,243138.58631482613
933,113429.27944351434
2784,164496.66132861964
972,172572.625440419
599,150317.17115642127
2614,121135.02184700649
2582,144797.460402776
1409,157091.28670417273
175,123305.52701688407
352,217982.29403882744
976,104707.66218453419
2134,191947.80850362376
984,101259.60486349664
2396,360876.46641357243
1673,148366.63466696083
404,133452.20758346154
607,164331.11099579278
814,175150.9870518076
868,186448.95576493867
2271,171895.07901198172
1633,231635.00409178773
337,188567.46639969668
2765,202021.5684273553
1746,256449.44410409196
368,316468.99625185126
2806,204389.66928654874
1662,183546.84755048354
1234,215202.35237892272
1373,127159.94034232729
1672,115761.77933646267
1939,116617.53914247091
