id,saleprice
1513,-188975.3779112441
957,3616458.2288464066
1171,-190057.40744857676
1145,-84658.01340910557
2726,238244.4017697586
703,-171905.67372825986
760,9631.496788087461
1964,-108215.02107484368
2512,-234735.99135325797
159,-101596.36857506569
1281,-58533.75242132459
468,-107659.22615535514
290,-70063.86879866413
665,42831.59296497112
1463,-84666.26700827756
1792,-85483.7895172701
923,62130.81848656319
500,-175807.3570611691
1408,44732.591214214335
331,-102645.4975157779
170,-205037.49161443638
2192,-15038.426712968605
2571,-186910.36609803443
2314,-20252.85940586537
2647,-60873.23011598624
422,-38642.1984691745
2457,68093.1164899148
1838,-142853.14324138756
2805,-20521.767369924113
1645,-71485.72204672094
1711,-92381.94435115633
2825,-89285.30842917385
322,-75353.5595527454
2103,-129398.39588394329
342,57661.98606306422
600,-38118.60414895031
488,-109159.38403287847
1725,-83392.20298877066
2246,-79390.0374985814
2847,-83118.64710659192
806,-56675.37499340196
530,-54409.58219559692
963,-45526.336516395895
2678,-27857.975845161505
171,-82198.72831130629
2401,26231.884295671276
805,-23660.083663000696
2259,65052.11293113575
1748,-28924.637658811596
1361,-87669.7224315627
1677,-231591.71308557573
1406,-42101.749432569646
2322,156859.67019822542
688,-147330.3781616801
143,-1877.6581413507956
804,-44939.79250753281
1214,-97274.25511889561
2828,-135950.90972741484
1999,-147070.87327168652
2467,-81824.30900799499
2665,-46055.483355314485
1538,-80359.79657170826
398,-69459.7688585334
2822,168734.29128557484
2157,-106454.24819961713
1856,48650.24614547007
1269,-39050.975087668965
2570,31301.52122845323
2320,-88468.5532246405
1517,-66576.1760626944
2304,8940.360386061497
1312,-117051.63594767379
2012,-84131.15410801068
506,214651.57090761053
2865,119192.11771840058
2367,-221963.7559546873
554,7448.495936339314
238,-33048.93825548144
1954,-105198.95681606611
2488,-51858.68591768181
2291,-177609.99278148855
1969,-41622.49288335205
2725,127948.32977936475
1482,-154058.01557150175
2763,-194862.36806503276
503,-51030.5586985362
1584,-63160.00574346891
1531,-53640.92901786219
2210,-200517.72326330174
459,-129184.67915740055
556,-108228.34360023288
1347,-87024.69028916261
1290,-83406.06729454939
1388,28971.2133699329
1571,2759599.2145258305
2754,-118274.38600206822
765,-26847.16881527452
2494,-2102.799154022199
2870,84798.17904131624
7,-159203.87057837535
1114,-17338.711766665016
2418,-132688.78392717618
291,-134614.11836683014
18,-6058.892423306184
39,-100576.86694061804
1001,-71079.43733543849
2442,-176716.31831635072
616,-52538.743552622516
2680,28201.855079573346
1414,-76043.95672369868
289,-97954.74111838697
40,-90094.11531065419
860,-70105.33913011156
409,-48166.18488244584
673,-143208.17333037234
2427,-215480.96773595607
2036,-147527.3135403598
2564,-65479.93207966877
642,-101468.02663596254
1008,62947.80566828654
1908,-156258.49099112937
2519,-153065.41013883892
1369,-57453.85440755539
2855,-19147.922937233874
712,-93457.25649059
1943,-58886.204801654654
1958,47229.35639093036
107,-153127.06540643927
2295,326127.3980225034
704,29633.20024396031
676,155917.44217699056
259,-77000.41522476834
93,-42642.40555281115
106,-154252.0755969911
2315,-96345.2220502932
1050,21063.297288376838
1095,-32696.490183555215
2709,-73730.78310222093
758,-370787.8768959804
1496,-190878.3364352311
2370,-232078.79072989832
2458,-113136.32683803316
2733,44828.77228535115
161,-67417.72813058083
726,-171047.41056700237
845,-76974.30925597849
947,-72628.54691012908
2232,-159523.7178698398
2563,-20139.483587359136
2299,324116.93294785044
211,-43970.49506716797
605,-49560.61076160765
1478,-109273.1661563977
2247,-83500.08684358935
2274,394492.7774757586
2869,24836.83280846593
967,-126865.34690083147
2656,-132214.71883190045
667,-168243.17702800746
1042,-251594.38407830396
2023,37863.91219470106
2447,-228803.5041977258
2055,-75588.29892739962
2275,-35374.535555596216
2204,-158736.83531100437
1563,-160835.05688404798
483,-153469.5197014906
796,-120042.09209581885
1526,-4214.965262114347
2042,-207252.27542023346
442,-46686.57678204292
1693,-57867.01690743596
1468,-66377.4522068777
1430,11306.73741387538
2605,-63518.331217204
1529,-151689.88048338957
335,216441.32867418055
1287,-135009.50665207687
31,-254466.06447889135
1785,-35401.62993036647
82,-79726.35007365208
2620,57642.801722038916
252,-101512.53226410139
721,-6867.432472211032
2165,-42466.478434834455
2316,-48654.00433682394
775,-138980.87493523856
1558,109979.9389133672
17,-48562.85252488247
1022,32608.504861228546
925,-16650.357048112666
438,-117896.5586553482
1270,-16771.023138545526
1272,31702.095953022188
215,-116005.12094292804
266,-154428.33710729535
2402,-110110.3128568594
1250,-75351.68494823463
1984,-266591.9081216032
1279,-131374.15018587615
377,-18300.357449021758
1252,51562.586166819296
2156,-4221.11033293097
499,-125051.52946678356
1374,226914.05352918972
2898,-65618.36891114854
401,-57538.54738456747
2721,2840.3366683556524
2078,6358.49770457721
2589,162410.7996672329
1946,62273.48901460657
1334,-199100.64675186222
2781,-118426.53948638547
431,13390.561675032033
576,-117351.69500174698
1474,-130049.25800416071
2254,-103709.12024388969
2155,-80691.19396547199
885,-71524.628732051
643,-97646.6852195509
1944,-136575.80079226437
480,-76634.06635713542
2845,22248.90430822494
2387,-72163.0978128656
2407,-153425.48511608416
2527,-74123.98050775443
2514,-161323.6210566577
629,2032.4654306460288
80,-175860.62580465985
1876,-12282.290888515345
1546,-207867.9739554405
2518,-4915.164390158723
2347,-52010.68824329066
783,301805.2924333853
1322,61815.714787824254
194,-129348.48141746405
1770,-85484.242733638
2143,-79978.50304525945
1229,-134365.75646105496
511,-115424.71395891796
46,-135568.50499514776
1348,-188785.5170602972
2465,-134913.3998290878
387,-41641.193558220286
873,-71067.54949460868
1918,-29182.982991654833
2764,-94243.51853352596
2184,-110258.07499174621
934,-138265.68678070497
1920,-50389.4303627185
2631,-98654.05981442131
1768,-60527.18243336072
2040,-207065.6680381072
1749,-79016.24047318776
834,45728.02552471409
1457,-62551.21424610987
79,-99249.08645798446
2302,-105175.34362873604
1817,18197.30648788475
2755,-150418.0432487465
359,-38487.75170034007
2059,-94715.6081644034
2092,-16793.944770426097
2516,-112803.19554735019
150,16729.430573245103
1656,-58564.068015378114
83,-74259.19738278669
2411,-17956.137506323415
795,-13833.384833063814
2312,-18459.06757178175
2917,-94325.15960615083
1624,-51434.34848427991
2215,77751.24638603523
1211,-1270.5374750323099
1485,-149870.3639870277
1024,61022.534253426275
570,-168055.53256720203
2874,-108776.30460124362
700,-90271.57103795125
2756,-145911.49993948237
2022,-246181.80992649708
583,-29591.634110008716
2392,-55082.90872248189
2424,-153002.71418705766
212,48577.494023656676
736,-150498.5677456403
1610,9593.915479720861
890,-11236.054716997445
467,-24932.5211531511
578,-11827.207867620848
1747,-4230.798076385399
1149,-94914.05514784077
2758,87613.94121892136
857,-147964.07708090456
2219,52663.4978413553
733,-100178.24140463017
2909,-153918.72402452675
1798,-94440.35196361145
235,66773.20690015753
2366,-178330.63096615093
1027,-58785.68039426772
1195,-148193.40184431904
1303,-48786.191088809006
148,-537.8127283132781
608,-4513.047436546956
2515,-72107.74956720095
821,-189442.9287537983
2500,-15430.637448136564
745,-185739.36560752583
741,-106060.90283161672
1611,732482.7393514347
2532,19483.274870049907
1081,-154466.91498907574
1692,-17437.285961419242
2520,-145270.9021759007
276,37532.55412200518
1992,-135466.46126669293
663,-37692.526906859566
418,-132069.18725376177
1733,-69970.18075277642
2359,-67946.44797549717
253,-153474.52099373584
1518,49234.824079431535
2035,16658.311668240494
2919,-139828.1153194598
1540,-37827.14124367433
2120,-22229.535930392754
1674,-160280.18158218972
256,-93204.98803165145
2361,-20074.20345938667
978,-152569.944144562
2280,-72806.84777962723
2095,-104141.46932090414
1709,-124880.538697529
2801,-93066.08918582658
1246,11953.238809751056
2373,-189709.90738979328
1055,-88998.10714622965
2017,-70964.12463887173
1099,-150118.0328950575
1344,-100342.5907507571
835,346241.6620240407
1117,-56574.01910542676
2043,-53686.533527049694
2085,-31117.578321899564
410,-132331.63670438455
2650,-141399.1265433181
2867,130356.96229378405
1668,-36375.23388335139
1161,-227747.49574392225
2122,-4328.226953109202
2539,-55907.48919991887
1047,-80618.6614079653
1445,-63974.03020508959
541,46369.51221366355
569,-229584.9468272325
1276,-26801.904677810948
918,-153791.70180874201
326,-35849.78992250045
1936,-109812.31547555387
895,-62416.98977349815
257,-57489.033381204994
1241,10399.55476737622
1545,-106480.65996272674
1189,-55236.68289398669
270,-168081.1040160539
2066,-21451.00261720932
693,-91370.4204337007
1259,17876.03303210475
2916,64035.63831026433
2321,-101994.02972540728
1977,-207113.75640597788
1895,25751.88652424846
1240,31141.95750518865
85,-104943.21135315852
1823,-56164.62497360584
825,-91408.74071626594
110,-96328.26894197619
697,55148.003648884245
2297,-22909.8640692153
1231,-25128.190777142023
1355,-23434.659610540257
968,-47469.98556594257
584,-14791.02750848337
1315,-184897.19667294947
1606,-148281.00839319365
206,-34679.4558543359
1685,-37937.54373289959
2016,-108577.75448550405
869,-64835.862794606364
2135,108.93785250651126
2346,95847.73026439242
2430,-94123.41655735987
2198,34257.12467406673
2652,-170348.11609499244
27,-29786.950169222444
241,-111302.44329948709
906,-26262.32741671086
1506,-120333.38214580613
2098,-171916.48596088443
1435,-127196.50800872712
2213,58889.021046454814
1274,-61277.51511897749
743,-13283.602872594143
1737,-116369.03760991011
2797,-96294.98444899461
2185,52225.92201420749
58,-111577.47424040658
830,-162217.28201216427
808,-62669.236080012524
680,-134451.2652342596
1153,-74805.89782119278
1291,-192209.73787019902
1818,-35000.3171343953
2161,-116826.90682599791
1883,-75409.92007727345
350,23267.444444981462
2473,-9946.279622118207
295,-118633.9970171144
293,-134092.85238866965
859,64295.31429058715
288,-107336.95349018098
1578,-47459.13128831581
102,-291437.50411007024
2831,-253252.64426086427
1030,-33372.92130008676
2551,-4631.620759209603
1286,-167933.5028017944
958,-17872.512806789906
776,-88812.08262901245
72,24133.904685794114
2263,-62990.771838274886
1866,-124019.78221234091
2876,-67597.90814922635
2146,-77675.83761953929
103,-199073.6220778751
1500,-182074.7150894042
492,131182.05295528276
167,-56357.308142922375
2597,-151878.34641300797
2685,-72429.22613897992
1035,-8148.783750545888
1220,-89802.48107356785
2602,-116630.4864701641
2159,-85551.64871103749
695,-41921.90177209716
1109,-54849.548665787406
640,56606.60248670203
1652,-71650.9658817243
2090,-168956.66818718458
1188,23404.97797102621
2345,40619.442431125295
1059,-27679.994222348178
2751,-106004.21506009814
128,-93086.84436386585
1523,-68269.65663821595
2925,87798.99787565679
2145,-52222.509968463644
1121,-118309.93695669905
566,-202985.94030075142
565,-66635.47465912598
1331,3028.677127587871
2928,-28153.583146997713
156,-104529.9240745843
797,-88218.79420151791
327,-166889.97339098545
2859,117101.90543354396
1453,-155620.29193997206
1762,-115692.93174622089
1868,-53033.36094870595
1760,-106947.88902952334
1113,-98753.59848230581
1812,-72656.41593805692
117,-40074.59196158334
1142,-23342.02397813856
2342,26662.595598424377
927,68458.49752631417
2478,-125400.08735780203
655,-51238.550275639034
2064,-41483.132121456045
369,129104.48532721328
2239,-18369.959635701103
2732,-27993.62608892747
1653,15957.290342760476
959,-64095.49917811588
2395,-65933.13685373781
1412,-4713.824479424729
271,-78337.29375665885
1484,-193883.90218011098
1497,-62004.539193841025
552,-110385.36529592866
2,-10225.989020922992
1855,-27415.24278493665
4,46531.68794380737
2292,-46304.66508154759
134,-23844.055891499083
646,51404.194733261334
42,-112209.96200982886
532,-60330.51941595991
713,-179531.9028341109
2561,-14537.563222088385
2360,45427.52651289696
1333,-192609.3780533038
1407,477765.4686221522
2892,180122.52506545366
574,-198107.00640593236
1227,-16983.535201299368
2591,264722.5754234975
1476,-134254.1871498261
1125,-126916.49987428306
1446,-50586.06715537768
408,-261603.22897485815
1101,-42243.7447369812
2251,-4453.125328042428
373,-20277.35139196244
2554,-7563.146140075827
2382,8161.221075976544
1985,-79871.34095311644
519,-72851.02479538182
1093,-82275.89262850788
864,-119967.97866432552
2889,-50588.74546370935
2308,-18034.976210973255
986,52757.05921903066
1302,-76662.84491634017
585,50467.48909772257
2708,-152318.34359307704
147,4256.991922656525
1441,2523.74568379586
383,-34589.82628745813
285,-139855.826686801
181,-131523.43380217635
358,-125419.69127997615
780,153322.0040361876
258,-91846.76325561097
1865,-93686.68084470645
692,-168720.27179824628
2902,-79694.03637070628
508,-129592.95481571803
2638,-92299.36936385502
36,-138515.39325168048
611,-22288.9398691003
2281,215925.27573725104
1678,-159752.86550109577
1696,20877.640305402136
1557,-185310.55415135692
2180,-109082.52729157597
1726,-104107.43668772094
951,-64130.461451495474
267,-97718.11657049798
2706,51560.63308280849
2221,33172.860133072565
1357,-147684.9079578149
2901,69236.44743038519
347,-46618.32381586617
2164,-50899.059658493235
1586,-63141.25804210857
360,-33882.2330638151
1769,-95005.05216651232
2617,15428.192218792625
1879,-66909.60643261444
991,63658.465909966355
1535,-156063.63924599122
1191,-74593.90695144929
1579,-54013.886444223084
1882,-76372.58098764517
1510,-119395.00549575982
2196,-184789.8408549005
1845,-233622.08580709275
2336,-129162.31240530216
942,-52406.205768750464
861,-164227.77101783393
2555,-59151.38612775592
1392,72950.78725211375
2099,-120324.40255923284
1543,-130583.18777474566
948,57609.29162435306
1239,-48192.24075843027
22,-62880.44989597474
2796,-165879.2842807268
2747,17318.681258129218
92,-34694.531251913955
210,95647.81508399345
1858,-163323.84056279375
2228,-166394.2013605439
447,-102317.28850210394
827,-83671.04392071138
1649,-84252.73914952436
682,-40686.71667982034
2698,-143072.8005427516
494,-93167.87012038859
214,-66091.41006711847
2441,-68771.62637566653
2679,-76739.1557275925
1336,-167676.97846240448
465,-30201.56020865262
1524,9378.467872178095
2543,-42727.644357064884
631,-27952.19942664892
2452,-181182.54703186575
228,-72736.79653975101
126,-83903.70441302184
1092,-60871.36726082305
1122,-82101.41488285859
932,142730.4431982481
1980,-24431.021582353205
2171,-51083.65979164025
551,-51518.84761687639
2768,57946.30321447854
2056,-85805.50895377941
1159,-137318.38427946818
2645,-135047.10266357064
1174,-224439.93510574018
2266,-4483.514301582007
2462,87059.02941309466
1219,-57694.478538986434
2922,-53726.42449475877
118,-45754.896602316
474,-124192.78306594498
2576,-777.4241422265914
872,-9044.034045305409
1077,-184847.19533912023
1536,-98903.76463219785
1150,31146.812512334378
2341,-84320.60271619416
1931,-64403.21260798577
2785,-64641.43489705259
2538,-50504.31427509265
597,-77872.81155327617
464,-190261.56764737313
233,331995.2719993995
2169,-24878.865757106178
2123,-94520.47591845992
1867,-11782.868578620357
137,80238.16803414829
515,-65579.54151982508
933,-212801.3627447597
2784,-82568.09243156605
972,-131367.7699874329
599,17789.143312344037
2614,-26537.356060237827
2582,-67947.64493906779
1409,215349.14074552612
175,-154996.49406231687
352,-126242.96827533602
976,-214383.84315013612
2134,-31101.174552941986
984,-66621.15156297552
2396,5844.305295243219
1673,-163632.24031755584
404,-185352.96673298432
607,-129438.17112032154
814,-122390.54232777
868,-34675.89523136006
2271,-54269.24543390495
1633,-99641.09014734242
337,-186800.1176707534
2765,404574.7284608669
1746,20105.651195785
368,-103847.67789297068
2806,-82480.13729465059
1662,-10436.11336099889
1234,-29499.639238455187
1373,10363.662571376975
1672,-71356.63270815946
1939,-29762.97700680871
