id,saleprice
2709,161596.3878929478
758,154767.23692576715
1496,160612.8414666244
2370,120293.89649372801
2458,310228.7755237662
2733,147581.56955470162
161,257386.16643679907
726,154319.41502916845
845,209159.3362888232
947,257989.537522175
2232,101955.51322360661
2563,134414.4081030523
2299,166630.71180855634
211,84080.45657082906
605,153187.9124349709
1478,204561.26402061677
2247,300499.9426132069
2274,232998.81635305873
2869,202796.51027227953
967,211193.6974112615
2656,128041.3087666257
667,213960.80667386527
1042,123079.03954321139
2023,149439.9118436698
2447,406941.3003351566
2055,122256.70041598518
2275,281913.42008330894
2204,168797.7044831549
1563,284475.5571714235
483,222645.69457995816
796,125642.65190092647
1526,145359.39953829645
2042,158363.86970603437
442,362935.25581402984
1693,327903.0023527371
1468,221657.39621777064
1430,180634.13235462923
2605,177240.72936321743
1529,199651.82343990012
335,143822.9841327873
1287,125276.24750440038
31,110332.52876857745
1785,300460.07179872185
82,143388.86106639766
2620,138847.21477892
252,180132.93115095433
721,59968.59738101238
2165,187125.78622716162
2316,186488.9673768327
775,135721.23395341207
1558,111842.43349646992
17,212044.55122997717
1022,240778.88419328714
925,117701.64282379235
438,270267.7960058788
1270,149252.44161870447
1272,114091.76209438109
215,150261.13875300664
266,220068.5941318119
2402,296121.857999469
1250,124197.71547532393
1984,133482.1264737594
1279,140649.56070703687
377,257425.0504154485
1252,132177.7190238969
2156,273060.2925283236
499,329882.0709852131
1374,125788.94853707784
2898,247820.85798569056
401,116642.52125707126
2721,161289.9204659086
2078,240630.27686633365
2589,112223.04218716348
1946,246122.77404507628
1334,114057.63795273019
2781,216989.17185596368
431,424777.2525753423
576,221827.64876568172
1474,204263.92587208888
2254,138109.1296395951
2155,311333.64788699115
885,87609.12681483776
643,120905.87602246531
1944,114932.16850620088
480,203726.07119176432
2845,94768.63821512568
2387,316405.0134973503
2407,220611.22732114219
2527,163702.3800983713
2514,151671.61125394824
629,160099.55941331224
80,216181.75915561733
1876,141363.26893343523
1546,112499.16380614116
2518,164219.24216967894
2347,159011.9026571408
783,214657.8026126726
1322,91401.47569479418
194,62280.72479110774
1770,279919.96286218474
2143,132583.68426265835
1229,232933.77213738178
511,284385.8140336587
46,243085.05275479198
1348,160984.75828122612
2465,200361.9953113519
387,237032.89029925302
873,220890.10025736204
1918,112585.23058366959
2764,255184.37320050178
2184,118670.05208995422
934,149825.2883705517
1920,130620.75087612282
2631,145154.53815410484
1768,568229.181038688
2040,116209.2288636005
1749,224014.22767598764
834,243996.60067231738
1457,224876.93291151058
79,120661.74551216082
2302,122970.61060497962
1817,137767.46269995483
2755,238253.00420058626
359,177114.38843568956
2059,100011.92971595329
2092,240993.33061023767
2516,228910.25305202705
150,106677.70360999851
1656,151646.4768020746
83,90583.87346107038
2411,191655.2709249005
795,63988.28249071326
2312,229940.54021139332
2917,87875.91436097378
1624,184545.9161135636
2215,274795.98631786066
1211,156642.70790431858
1485,158154.03991214506
1024,191632.60827428618
570,195398.46913435304
2874,139703.40439845185
700,158044.07633373165
2756,225134.612815845
2022,177378.85202785127
583,233077.78982113296
2392,386640.74931199534
2424,184454.83381350155
212,116500.50473222794
736,117642.10984988979
1610,186630.12160688278
890,130718.81271150688
467,172847.65938125254
578,212338.11066716313
1747,201923.2476931814
1149,156700.77543296042
2758,267339.42504332063
857,113841.09359603963
2219,265392.17076678586
733,84058.25259482437
2909,121511.55022504219
1798,255766.27619923113
235,175528.75578635818
2366,128760.67073233155
1027,125039.41698837683
1195,128666.67783403644
1303,59791.093498371585
148,182456.97943553323
608,162841.59834817445
2515,204225.09435336938
821,280848.93249249435
2500,267338.22322532465
745,104281.8494101267
741,125406.45386107123
1611,170100.8988929011
2532,127846.76743704302
1081,227435.98916524946
1692,438260.43113036186
2520,209500.37388099346
276,102534.20858729945
1992,129446.31662869005
663,31899.783445445064
418,124091.11378115843
1733,197974.5098020307
2359,145914.22246973956
253,176629.5191926516
1518,186421.72607843913
2035,142783.87645352836
2919,83432.94546242873
1540,220618.64882338184
2120,147275.62458440167
1674,172264.2840437698
256,127931.98311119658
2361,93869.10335430889
978,89409.71025900323
2280,127548.98649940427
2095,228135.16148515334
1709,322133.7116668151
2801,257444.37992067085
1246,93378.33499632556
2373,99318.80386492498
1055,299200.7573979686
2017,115325.05707208687
1099,291354.5235658515
1344,61859.45572692371
835,219147.71548768433
1117,232838.4517109896
2043,70670.0051137064
2085,112572.4503282453
410,148815.43699467927
2650,100305.15427529877
2867,155676.42788375056
1668,114668.73982508597
1161,165404.6641066707
2122,164164.37285439743
2539,139829.58624838217
1047,134619.960353453
1445,128431.63208053348
541,123984.04325119272
569,225179.60600703186
1276,104955.31212909574
918,138777.1124641167
326,163039.5596290611
1936,113659.32345837935
895,95776.20919636718
257,149265.1729045509
1241,183882.30763999128
1545,110419.40925529925
1189,167400.45908932874
270,146086.5461600568
2066,222428.68747818065
693,111923.36073427499
1259,132983.65789497818
2916,152084.46046569108
2321,283069.8959657141
1977,103842.53047641618
1895,142652.8367225731
1240,159616.28132412815
85,160499.94897527783
1823,137420.59153948916
825,309077.3880294735
110,224092.80900658897
697,106355.49942396925
2297,107664.73166837808
1231,119962.89944215034
1355,126669.01500637812
968,367381.90705965064
584,228443.85291997
1315,112285.68617037611
1606,132051.10677343304
206,102983.66859751056
1685,388676.5189093279
2016,134637.18615968322
869,206458.940106626
2135,126749.3334421101
2346,187506.27237992414
2430,246209.9881232142
2198,72533.727290528
2652,125843.21535816968
27,121394.3084706855
241,163204.17409760616
906,127045.16730289953
1506,97419.03342219019
2098,368421.1866686103
1435,233205.31960298726
2213,118155.98129504881
1274,128955.7676534043
743,71866.74639995425
1737,211368.94708315557
2797,284553.88841718016
2185,60106.04120296212
58,167128.82814425728
830,200618.2704354415
808,114379.92098982449
680,156705.92633057333
1153,112655.42051752319
1291,132673.07810161365
1818,151207.38364790165
2161,197233.56972079125
1883,104779.1898167198
350,338614.77043973806
2473,157957.81490856758
295,188228.67207167216
293,205434.59298629843
859,125516.87338974208
288,81713.3690954429
1578,138232.01830926232
102,196515.38304805927
2831,166794.4389916197
1030,149045.57538910664
2551,133538.13982989622
1286,140604.26772985375
958,341993.15689011535
776,133376.31504363252
72,217791.79312801617
2263,258192.27628114395
1866,154270.85772968974
2876,70783.58680733127
2146,252331.65937930488
103,184447.44931842136
1500,139168.66400116493
492,187583.79457913258
167,129374.28021848958
2597,108390.94120405256
2685,105633.68945190508
1035,136429.71462236412
1220,61919.874451682204
2602,146277.0952116623
2159,209998.42317041478
695,148822.64050579577
1109,257667.8572615086
640,191897.081624535
1652,148888.71703974492
2090,207338.74386987736
1188,181716.45394530866
2345,236905.65732326068
1059,418579.99149190006
2751,236111.1866983563
128,207090.6249721205
1523,171167.82351953478
2925,182881.75081363218
2145,296137.7461159248
1121,232316.91980409675
566,268571.6024001505
565,224092.06639270848
1331,139045.52778839425
2928,123212.62462240254
156,120951.93849255922
797,159884.21585251534
327,105906.08039841945
2859,150969.7064687972
1453,116705.09671183354
1762,335236.388760573
1868,211214.87175180108
1760,177827.9152885818
1113,234347.3402700862
1812,195957.85704196466
117,149928.2002298924
1142,212008.876100269
2342,386425.41450529604
927,122983.0081201221
2478,179086.0806007584
655,83689.1986722006
2064,109360.89144968512
369,250968.30786603375
2239,112778.33232805526
2732,224980.56823782407
1653,161484.3173284893
959,228362.86274652206
2395,353339.2313831828
1412,110017.75443959734
271,257834.03125507396
1484,155453.86425749114
1497,154833.78470324163
552,148244.91862838127
2,117864.55651756408
1855,300232.3899310194
4,265818.73559944035
2292,156544.7578763912
134,137816.82742170803
646,112278.41979249395
42,330751.0153507497
532,219706.01393487546
713,120611.55032710057
2561,135517.0341439744
2360,132278.96389858835
1333,121668.27824007519
1407,233788.0963280212
2892,303741.83433775406
574,232313.5914779299
1227,200496.87371360004
2591,200837.72791278656
1476,214929.8954641139
1125,266246.4548207966
1446,129828.6275049004
408,117195.32423327584
1101,287255.87739561795
2251,178817.89861249347
373,191512.92105943087
2554,116578.86822143832
2382,255663.28844301242
1985,81802.2345850944
519,250041.3596363454
1093,177082.61575325372
864,263188.6075735255
2889,144849.02062941698
2308,205618.9002774799
986,162828.86032252273
1302,140186.04310204115
585,162033.4879654159
2708,148386.86481293032
147,138303.4355670982
1441,223988.4918391306
383,170913.8200372298
285,176231.6230454771
181,120278.4214427513
358,161270.93955459673
780,176338.28911399463
258,187624.82147681987
1865,219378.64355907013
692,120432.93716243436
2902,334230.1350422433
508,250209.01622465212
2638,150445.904996678
36,142203.1940791786
611,168044.1439625021
2281,151715.19697584456
1678,129250.84620109384
1696,459321.3608748154
1557,72661.09988936936
2180,156203.15293494385
1726,240708.58070275345
951,146600.30818199267
267,223618.86417056635
2706,136109.3138679575
2221,225981.0758143903
1357,169176.1641700203
2901,319399.71766883216
347,165603.7639901426
2164,197456.75429748712
1586,309071.22367262235
360,141891.98500404548
1769,231210.7499190406
2617,155963.44888716243
1879,154575.43802743772
991,210233.81594617353
1535,118164.96871014411
1191,147590.6107547861
1579,217966.474996251
1882,140858.0175565511
1510,132919.78640852054
2196,202404.0775862799
1845,177870.9924346823
2336,398129.30267534975
942,83733.48931533325
861,125314.81365039936
2555,112574.06246959302
1392,179852.7581619161
2099,276389.0782374368
1543,123904.28382010508
948,275378.6615361883
1239,173514.2483235782
22,185146.67717425115
2796,237940.66167761586
2747,180481.8233379763
92,276776.0671668155
210,168672.8520591964
1858,226416.72278814545
2228,173375.21813514878
447,232156.5063586894
827,245864.8172139697
1649,235239.3279953567
682,133568.07361080006
2698,104606.7917425268
494,156945.8599226036
214,106455.12819518603
2441,256700.94902057666
2679,100874.97191882759
1336,107835.5040390994
465,184699.78390742705
1524,129410.33162815013
2543,109347.94289054173
631,130580.00558864798
2452,302892.5688354323
228,168878.4011269239
126,188387.94588701526
1092,244925.5089530624
1122,203905.35913160216
932,218988.0197889948
1980,86814.6674002291
2171,111803.52842123611
551,140421.24655657244
2768,164327.76010601418
2056,103598.64513650327
1159,364650.2982132083
2645,134056.820941695
1174,175955.1971335293
2266,218728.17628138108
2462,412681.9293364715
1219,142297.86936169182
2922,202868.59335584534
118,144575.5162870272
474,163459.42737202527
2576,152736.08658061994
872,295494.57849302207
1077,223824.11127201596
1536,133705.28608202736
1150,124342.39264737869
2341,316651.8771604562
1931,134516.66997595597
2785,129775.97238617431
2538,133499.71501233368
597,209121.47558835318
464,201453.90495923
233,243560.39719449374
2169,141807.46100030356
2123,167572.16812958758
1867,167546.72474310594
137,261599.09927044465
515,248230.8760900332
933,115713.63735696522
2784,160253.84227215784
972,170175.38150040928
599,153105.44565566196
2614,117027.06288391264
2582,148427.83994637534
1409,159355.2427955404
175,113781.05263802723
352,206863.4625676544
976,92542.4497729347
2134,187348.21893188785
984,104920.0052714849
2396,370256.3994713463
1673,140100.60938811515
404,142287.86477627902
607,155476.232636906
814,164823.9963222225
868,189444.89120382987
2271,166658.6057105738
1633,235207.6419598583
337,193608.25079152838
2765,208178.04123834203
1746,259209.78928652016
368,316690.51507349417
2806,207790.55080364677
1662,187304.2392224819
1234,215015.085275296
1373,131709.56858714667
1672,116377.70357249992
1939,120084.93018814502
